filename,avg_energy,max_energy,avg_zcr,max_zcr,activity_level_adjusted 
20250724_1400.wav,48.2180116,58.96318254,1.543591913,1.593551539,Moderate
20250724_1415.wav,51.65826528,60.3041922,1.533595083,1.578895945,High
20250724_1430.wav,52.11572951,86.13310196,1.540853141,1.593551539,High
20250724_1445.wav,50.12434417,78.7627292,1.536793679,1.599413776,Moderate
20250724_1500.wav,52.14936689,169.7132369,1.527277543,1.601367855,High
20250724_1515.wav,47.98237907,97.18710077,1.534968991,1.587689301,Moderate
20250724_1530.wav,48.46454381,143.3239583,1.52838606,1.592574499,Moderate
20250724_1545.wav,44.63000433,70.18655697,1.53661768,1.59159746,Low
20250724_1600.wav,47.85801178,68.18564101,1.538943583,1.629702003,Moderate
20250724_1615.wav,47.75957425,77.07823743,1.539914362,1.600390816,Moderate
20250724_1630.wav,53.74736478,170.3780851,1.527397543,1.597459697,High
20250724_1645.wav,45.87370904,54.15221043,1.541033488,1.596482658,Low
20250724_1700.wav,49.91841877,59.25290379,1.538669497,1.586712262,Moderate
20250724_1715.wav,45.39227302,70.42264856,1.534598731,1.585735222,Low
20250724_1730.wav,49.9289628,90.03170429,1.537098026,1.593551539,Moderate
20250724_1745.wav,52.25102006,89.47092923,1.536564289,1.584758183,High
20250724_1800.wav,49.1189996,60.28371876,1.539653494,1.601367855,Moderate
20250725_0900.wav,45.80199116,58.5414825,1.543648434,1.593551539,Low
20250725_0915.wav,47.49005756,88.35521087,1.542222179,1.59159746,Moderate
20250725_0930.wav,48.09539995,76.08876492,1.53632029,1.595505618,Moderate
20250725_0945.wav,47.62236663,72.7730607,1.534223254,1.593551539,Moderate
20250725_1000.wav,50.35129859,58.4955596,1.537076113,1.593551539,Moderate
20250725_1015.wav,52.5800586,63.25835937,1.542395743,1.594528578,High
20250725_1030.wav,47.25648338,79.07274032,1.541949484,1.602344895,Low
20250725_1045.wav,50.44158744,78.17402223,1.545484601,1.601367855,Moderate
20250725_1100.wav,48.80624778,81.1955636,1.544375736,1.59062042,Moderate
20250725_1115.wav,50.63049179,147.7409604,1.540333317,1.594528578,Moderate
20250725_1130.wav,51.81971973,60.23889705,1.538067239,1.600390816,High
20250725_1145.wav,51.73321362,60.60202895,1.534702383,1.604298974,High
20250725_1200.wav,50.3276466,88.31092078,1.533057694,1.593551539,Moderate
20250725_1215.wav,47.44960743,69.32595486,1.5283438,1.59159746,Low
20250725_1230.wav,48.60022269,91.62977799,1.527577542,1.592574499,Moderate
20250725_1245.wav,47.13878542,56.67824245,1.526351286,1.599413776,Low
20250725_1300.wav,45.7568977,76.53812935,1.539765319,1.593551539,Low
20250725_1315.wav,47.64813605,80.29367629,1.546321815,1.596482658,Moderate
20250725_1330.wav,46.58871001,79.52182292,1.546489466,1.603321935,Low
20250725_1345.wav,51.42545184,67.72198488,1.539025148,1.592574499,High
20250725_1400.wav,43.5749745,53.400864,1.533752648,1.585735222,Low
20250725_1415.wav,48.07460772,74.37189553,1.539943232,1.595505618,Moderate
20250725_1430.wav,47.79052411,72.77757574,1.539907927,1.601367855,Moderate
20250725_1445.wav,49.47494857,153.5617202,1.539346364,1.608207132,Moderate
20250725_1500.wav,50.35291753,70.30008918,1.53828289,1.589643381,Moderate
20250725_1515.wav,50.18033825,62.14192562,1.534655079,1.582804104,Moderate
20250725_1530.wav,49.19986073,60.19431417,1.537337155,1.595505618,Moderate
20250725_1545.wav,49.34578938,157.9137781,1.53715246,1.616023449,Moderate
20250725_1600.wav,51.15134332,83.95542533,1.538402542,1.597459697,High
20250725_1615.wav,48.91618859,75.55168855,1.539512972,1.589643381,Moderate
20250725_1630.wav,52.30761255,60.65545615,1.543789825,1.611138251,High
20250725_1645.wav,50.48761772,61.70084893,1.544372605,1.597459697,Moderate
20250725_1700.wav,52.91229698,171.4502268,1.531451961,1.606253053,High
20250725_1715.wav,49.11610359,146.0195683,1.520587657,1.592574499,Moderate
20250725_1730.wav,45.43842576,84.79395252,1.530421357,1.626282364,Low
20250725_1745.wav,50.49061067,62.60432132,1.529245883,1.59062042,Moderate
20250725_1800.wav,49.07157747,60.43292564,1.524941378,1.585735222,Moderate
20250726_0900.wav,50.41060007,153.4539611,1.533356649,1.593551539,Moderate
20250726_0915.wav,46.21440118,70.23439314,1.533358388,1.580850024,Low
20250726_0930.wav,47.18420363,75.11937816,1.540012275,1.589643381,Low
20250726_0945.wav,47.33831517,57.06988673,1.540165839,1.592574499,Low
20250726_1000.wav,51.14173392,60.13307915,1.584195924,1.629702003,High
20250726_1015.wav,50.80248917,83.84521653,1.548679718,1.623839766,Moderate
20250726_1030.wav,49.64288688,81.88016498,1.549357629,1.617000489,Moderate
20250726_1045.wav,50.26487557,155.8771007,1.528671451,1.616023449,Moderate
20250726_1100.wav,48.22848652,62.2659665,1.551629793,1.615046409,Moderate
20250726_1115.wav,48.39122716,60.07002298,1.536082203,1.600390816,Moderate
20250726_1130.wav,47.66175967,153.940382,1.543810346,1.611138251,Moderate
20250726_1145.wav,50.80571629,153.2093949,1.518832012,1.618954568,Moderate
20250726_1200.wav,46.81689293,73.18548345,1.546769813,1.616023449,Low
20250726_1215.wav,47.43321372,68.79639503,1.537971066,1.595505618,Low
20250726_1230.wav,49.01213975,56.8516327,1.53768811,1.601367855,Moderate
20250726_1245.wav,51.10526968,76.16833648,1.535751074,1.594528578,High
20250726_1300.wav,50.01732381,150.4377229,1.547143551,1.633610161,Moderate
20250726_1315.wav,46.08319001,73.9435788,1.546661813,1.622862726,Low
20250726_1330.wav,46.66185681,53.85525463,1.549963539,1.597459697,Low
20250726_1345.wav,46.62823281,55.99635861,1.548455545,1.597459697,Low
20250726_1400.wav,46.83996767,68.51623746,1.546828595,1.610161212,Low
20250726_1415.wav,50.10429826,164.3926838,1.548968239,1.599413776,Moderate
20250726_1430.wav,49.75382536,149.6456934,1.515386982,1.593551539,Moderate
20250726_1445.wav,49.63526626,92.74301427,1.546231728,1.594528578,Moderate
20250726_1500.wav,49.45764791,61.100886,1.544045998,1.601367855,Moderate
20250726_1515.wav,52.20044289,61.45203227,1.548827196,1.597459697,High
20250726_1530.wav,48.72802016,75.58178361,1.543444261,1.593551539,Moderate
20250726_1545.wav,51.49182709,78.96735379,1.538580802,1.592574499,High
20250726_1600.wav,52.37554748,161.6524599,1.511366302,1.586712262,High
20250726_1615.wav,51.57824483,63.24771267,1.525328333,1.579872985,High
20250726_1630.wav,48.61948099,58.15873525,1.53021127,1.583781143,Moderate
20250726_1645.wav,46.91709424,76.40202476,1.530243096,1.587689301,Low
20250726_1700.wav,46.49402117,65.75122674,1.535712292,1.585735222,Low
20250726_1715.wav,48.49249558,71.05755844,1.531152484,1.587689301,Moderate
20250726_1730.wav,46.08308378,58.15907128,1.529408839,1.582804104,Low
20250726_1745.wav,46.58226605,55.35889534,1.534629166,1.587689301,Low
20250726_1800.wav,49.7653795,93.01873308,1.535340467,1.585735222,Moderate
20250727_0900.wav,53.00077276,81.41861301,1.475878966,1.537860283,High
20250727_0915.wav,50.76411527,142.7992044,1.44739821,1.556424035,Moderate
20250727_0930.wav,16.67663043,26.22736018,1.510062655,1.624816805,Low
20250727_0945.wav,46.84842285,56.08456764,1.500529824,1.557401075,Low
20250727_1000.wav,48.67098943,155.9583892,1.505362674,1.564240352,Moderate
20250727_1015.wav,49.59042949,75.609489,1.518094971,1.565217391,Moderate
20250727_1030.wav,47.04781286,143.5706235,1.506881277,1.599413776,Low
20250727_1045.wav,42.94675255,125.347242,1.496266711,1.578895945,Low
20250727_1100.wav,47.35271391,56.42644728,1.517571147,1.571079629,Low
20250727_1115.wav,52.35538226,60.5975107,1.515186113,1.565217391,High
20250727_1130.wav,46.82733875,152.8798628,1.510881956,1.582804104,Low
20250727_1145.wav,45.54864988,74.0158596,1.509465962,1.566194431,Low
20250727_1200.wav,50.87649892,76.36551333,1.500999909,1.561309233,Moderate
20250727_1215.wav,48.47144096,56.86761125,1.505198849,1.564240352,Moderate
20250727_1230.wav,50.72972962,75.61278156,1.502893641,1.560332193,Moderate
20250727_1245.wav,46.50932847,69.00836763,1.510985086,1.572056668,Low
20250727_1300.wav,49.26143951,76.22573696,1.502249817,1.565217391,Moderate
20250727_1315.wav,47.72272927,161.0004801,1.508276576,1.570102589,Moderate
20250727_1330.wav,47.58707236,55.10737982,1.508959703,1.571079629,Moderate
20250727_1345.wav,51.12514078,97.64163812,1.510266655,1.574010747,High
20250727_1400.wav,48.01249559,66.42368388,1.501700254,1.577918906,Moderate
20250727_1415.wav,51.44182373,166.8769154,1.506118497,1.571079629,High
20250727_1430.wav,50.78859909,64.27240202,1.509260398,1.580850024,Moderate
20250727_1445.wav,51.10933864,157.9032823,1.492967767,1.578895945,High
20250727_1500.wav,52.68093678,104.9115601,1.514338117,1.56717147,High
20250727_1515.wav,48.17212812,80.96096832,1.516684194,1.56814851,Moderate
20250727_1530.wav,48.8751428,57.94023334,1.517431495,1.573033708,Moderate
20250727_1545.wav,47.08322796,57.59425819,1.516976367,1.572056668,Low
20250727_1600.wav,48.86290938,60.22685018,1.518074276,1.571079629,Moderate
20250727_1615.wav,54.65785347,175.0415237,1.487862744,1.56717147,High
20250727_1630.wav,49.87159832,72.91201183,1.519818616,1.576941866,Moderate
20250727_1645.wav,48.91505791,75.2552444,1.518984011,1.573033708,Moderate
20250727_1700.wav,47.00795491,94.04192192,1.519631835,1.572056668,Low
20250727_1715.wav,46.32108067,57.58820302,1.519001576,1.570102589,Low
20250727_1730.wav,46.64713665,81.26219925,1.516878106,1.571079629,Low
20250727_1745.wav,50.53643458,84.1700018,1.520092007,1.571079629,Moderate
20250727_1800.wav,50.23211878,77.75568343,1.52013618,1.571079629,Moderate
20250728_0900.wav,50.47004357,152.3395414,1.514705419,1.600390816,Moderate
20250728_0915.wav,46.63642332,57.44897119,1.515894458,1.566194431,Low
20250728_0930.wav,45.72359208,56.33051564,1.515614459,1.566194431,Low
20250728_0945.wav,52.92673364,161.6156934,1.487085008,1.571079629,High
20250728_1000.wav,49.32056082,78.71900707,1.514194987,1.570102589,Moderate
20250728_1015.wav,48.83210803,80.50685836,1.515508373,1.56717147,Moderate
20250728_1030.wav,49.22434763,57.08391042,1.519297053,1.573033708,Moderate
20250728_1045.wav,51.88541182,162.8708686,1.515549938,1.608207132,High
20250728_1100.wav,47.34801399,81.68272444,1.517061758,1.563263312,Low
20250728_1115.wav,48.45404655,74.51864721,1.519085924,1.56912555,Moderate
20250728_1130.wav,52.05362837,160.9900064,1.502649815,1.56814851,High
20250728_1145.wav,49.77159442,69.82234427,1.517160366,1.573033708,Moderate
20250728_1200.wav,43.6495242,53.10247449,1.511353607,1.574987787,Low
20250728_1215.wav,52.24465111,86.35055542,1.511369085,1.56717147,High
20250728_1230.wav,47.01173995,73.99207133,1.505714499,1.56814851,Low
20250728_1245.wav,45.13563149,82.68356175,1.504467373,1.56912555,Low
20250728_1300.wav,49.69075588,59.93245529,1.504807198,1.565217391,Moderate
20250728_1315.wav,44.84317067,61.33687393,1.5033039,1.566194431,Low
20250728_1330.wav,49.43311732,75.53911272,1.502583381,1.566194431,Moderate
20250728_1345.wav,54.32308594,162.044142,1.491966902,1.573033708,High
20250728_1400.wav,51.37498702,64.27965601,1.521380523,1.574987787,High
20250728_1415.wav,43.92648745,54.89251333,1.522292346,1.59159746,Low
20250728_1430.wav,49.91736591,87.3245108,1.520322267,1.56814851,Moderate
20250728_1445.wav,47.82424243,79.11343966,1.518328709,1.56814851,Moderate
20250728_1500.wav,51.92897616,170.683787,1.506857973,1.563263312,High
20250728_1515.wav,51.48121518,160.5357541,1.493063419,1.570102589,High
20250728_1530.wav,53.31870432,64.60085301,1.517447843,1.566194431,High
20250728_1545.wav,52.94193316,62.77253199,1.520908177,1.572056668,High
20250728_1600.wav,50.54361314,95.43191068,1.523547819,1.577918906,Moderate
20250728_1615.wav,52.90224824,80.98714243,1.521882956,1.573033708,High
20250728_1630.wav,51.40157327,88.87881724,1.520595309,1.572056668,High
20250728_1645.wav,44.36864277,135.6074887,1.520176876,1.576941866,Low
20250728_1700.wav,48.99078637,59.41764329,1.498904961,1.56717147,Moderate
20250728_1715.wav,51.10150008,75.78716724,1.515116374,1.56912555,High
20250728_1730.wav,46.10746281,68.01916631,1.506200236,1.574010747,Low
20250728_1745.wav,46.90541241,55.21229081,1.502701989,1.573033708,Low
20250728_1800.wav,50.51971471,61.78910571,1.521669218,1.574010747,Moderate
20250729_0900.wav,49.75073956,162.7258165,1.519419661,1.574010747,Moderate
20250729_0915.wav,45.30619152,70.60372893,1.519812182,1.573033708,Low
20250729_0930.wav,51.30218223,75.38170272,1.517164714,1.56717147,High
20250729_0945.wav,48.23836974,76.0417596,1.514728376,1.563263312,Moderate
20250729_1000.wav,46.75064771,154.1853588,1.512493428,1.575964827,Low
20250729_1015.wav,47.26495776,54.12813532,1.52191913,1.573033708,Low
20250729_1030.wav,47.84794594,71.64475663,1.519496357,1.574987787,Moderate
20250729_1045.wav,46.2779499,71.59252,1.522251998,1.56814851,Low
20250729_1100.wav,40.20979844,61.20316898,1.520842091,1.571079629,Low
20250729_1115.wav,48.45921549,55.42734185,1.52093496,1.56814851,Moderate
20250729_1130.wav,49.78519371,59.54979314,1.520468005,1.599413776,Moderate
20250729_1145.wav,48.19904034,75.30804191,1.518929924,1.575964827,Moderate
20250729_1200.wav,46.3113785,76.21566825,1.519305227,1.56814851,Low
20250729_1215.wav,50.39602903,86.37882591,1.519722791,1.570102589,Moderate
20250729_1230.wav,46.3926406,52.25967777,1.52022018,1.571079629,Low
20250729_1245.wav,47.60532532,58.61564931,1.515586981,1.56717147,Moderate
20250729_1300.wav,47.98556752,57.87676821,1.517514973,1.576941866,Moderate
20250729_1315.wav,47.44068663,85.83820014,1.521475131,1.574010747,Low
20250729_1330.wav,52.4248921,157.8899302,1.513453424,1.56912555,High
20250729_1345.wav,49.14333557,79.62846565,1.511303694,1.578895945,Moderate
20250729_1400.wav,52.4191859,65.18296814,1.516918454,1.61406937,High
20250729_1415.wav,48.65925513,57.5958989,1.524283294,1.576941866,Moderate
20250729_1430.wav,41.78290156,68.15737933,1.52484677,1.579872985,Low
20250729_1445.wav,47.27723539,76.31728417,1.521167307,1.579872985,Low
20250729_1500.wav,50.37736419,75.30346002,1.521226263,1.56912555,Moderate
20250729_1515.wav,45.64133705,53.54175769,1.524853553,1.574010747,Low
20250729_1530.wav,47.26364067,149.2498765,1.523038082,1.602344895,Low
20250729_1545.wav,47.65466472,72.22811317,1.523382428,1.582804104,Moderate
20250729_1600.wav,45.62896818,66.21398316,1.520482266,1.582804104,Low
20250729_1615.wav,42.95378801,66.02889694,1.52106522,1.571079629,Low
20250729_1630.wav,48.35999546,149.724205,1.498121312,1.571079629,Moderate
20250729_1645.wav,49.60309849,62.69737888,1.519710617,1.571079629,Moderate
20250729_1700.wav,47.01837854,70.8258299,1.521058264,1.575964827,Low
20250729_1715.wav,50.91141451,73.5589645,1.517909581,1.571079629,High
20250729_1730.wav,46.6923624,77.11974238,1.518213579,1.573033708,Low
20250729_1745.wav,49.37819944,63.8108112,1.519981572,1.573033708,Moderate
20250729_1800.wav,51.38280686,61.77540412,1.520828351,1.617000489,High
